author_type,floor,floors_count,rooms_count,total_meters,price,district,street,underground,coordinates_of_underground
real_estate_agent,10,22,3,56.0,18000000.0,Хорошевский,1-я Магистральная ,Хорошёвская,"(55.776862, 37.520797)"
developer,3,32,3,81.0,18188064.0,Митино,Северо-Западный ао,Пятницкое шоссе,"(55.853634, 37.353108)"
developer,29,30,3,63.2,18283189.0,Южное Бутово,к2.1,Бунинская аллея,"(55.537977, 37.515899)"
developer,5,24,3,69.4,18276837.0,Западное Дегунино,Северный ао,Речной вокзал,"(55.008738, 82.93827)"
developer,3,32,3,72.8,18437837.0,Западное Дегунино,Северный ао,Речной вокзал,"(55.008738, 82.93827)"
developer,23,36,3,69.3,18400189.0,Ярославский,проспект Мира,Ростокино,"(55.839444, 37.667778)"
developer,2,23,3,85.3,18317322.0,Куркино,Куркинское шоссе,Химки,"(55.894444, 37.450833)"
developer,30,32,3,69.7,18538387.0,Западное Дегунино,Северный ао,Речной вокзал,"(55.008738, 82.93827)"
developer,16,19,3,81.0,18592416.0,Митино,Северо-Западный ао,Пятницкое шоссе,"(55.853634, 37.353108)"
developer,3,26,3,71.0,18644600.0,Царицыно,Севанская ,Каширская,"(55.654462, 37.647639)"
developer,21,30,3,69.5,18574261.0,Южное Бутово,к2.2,Бунинская аллея,"(55.537977, 37.515899)"
homeowner,6,9,3,74.3,18550000.0,Солнцево,Родниковая ,Солнцево,"(55.649, 37.3911)"
homeowner,5,5,3,73.0,18500000.0,Коптево,бульвар Матроса Железняка,Коптево,"(55.839637, 37.520037)"
developer,6,19,3,84.1,18738825.0,Митино,Северо-Западный ао,Пятницкое шоссе,"(55.853634, 37.353108)"
developer,4,14,3,83.8,18821061.0,Молжаниновский,Ленинградское шоссе,Беломорская,"(55.865369, 37.475692)"
developer,3,23,3,86.1,18688866.0,Куркино,Куркинское шоссе,Химки,"(55.894444, 37.450833)"
developer,12,22,3,72.0,18700877.0,Покровское-Стрешнево,Волоколамское шоссе,Спартак,"(55.8182, 37.4352)"
developer,8,32,3,73.6,18911740.0,Западное Дегунино,Северный ао,Речной вокзал,"(55.008738, 82.93827)"
developer,2,32,3,72.4,19045833.0,Западное Дегунино,Северный ао,Речной вокзал,"(55.008738, 82.93827)"
developer,2,19,3,81.0,19004544.0,Митино,Северо-Западный ао,Пятницкое шоссе,"(55.853634, 37.353108)"
real_estate_agent,6,9,3,65.3,18900000.0,Марьина роща, Сущевский Вал,Савёловская,"(55.794054, 37.587163)"
developer,3,17,3,73.8,18970585.0,Люблино,14.6,Братиславская,"(55.658817, 37.748415)"
developer,2,23,3,88.1,18874544.0,Куркино,Куркинское шоссе,Химки,"(55.894444, 37.450833)"
real_estate_agent,9,9,3,53.2,18900000.0,Даниловский,Дербеневская набережная,Крестьянская застава,"(55.732278, 37.665325)"
developer,13,15,3,77.9,18972545.0,Молжаниновский,Ленинградское шоссе,Беломорская,"(55.865369, 37.475692)"
homeowner,13,19,3,53.8,19000000.0,Фили-Давыдково,Славянский бульвар,Славянский бульвар,"(55.729542, 37.470973)"
developer,2,24,3,77.1,19145472.0,Западное Дегунино,Северный ао,Речной вокзал,"(55.008738, 82.93827)"
developer,2,30,3,86.8,19072717.0,Южное Бутово,к2.2,Бунинская аллея,"(55.537977, 37.515899)"
developer,22,29,3,57.7,19387200.0,Черемушки, Наметкина,Новые Черёмушки,"(55.670077, 37.554493)"
developer,15,24,3,85.2,19262527.0,Митино,Муравская ,Пятницкое шоссе,"(55.853634, 37.353108)"
real_estate_agent,2,22,3,103.0,19250000.0,Бирюлево Восточное,6-я Радиальная ,Царицыно,"(55.620982, 37.669612)"
real_estate_agent,1,17,3,73.8,19500000.0,Братеево, Борисовские Пруды,Борисово,"(55.6325, 37.743333)"
realtor,2,16,3,65.2,19500000.0,Коптево, Космонавта Волкова,Красный Балтиец,"(55.815478, 37.526618)"
developer,4,15,3,76.3,19574765.0,Молжаниновский,Ленинградское шоссе,Беломорская,"(55.865369, 37.475692)"
real_estate_agent,15,17,3,75.0,19500000.0,Южное Бутово,Веневская ,Бульвар Адмирала Ушакова,"(55.545207, 37.542329)"
unknown,3,19,3,76.1,19500000.0,Солнцево, Авиаторов,Солнцево,"(55.649, 37.3911)"
realtor,8,12,3,62.1,19400000.0,Гольяново,Уральская ,Щёлковская,"(55.809962, 37.798261)"
unknown,7,12,3,58.5,19500000.0,Алексеевский,Новоалексеевская ,Алексеевская,"(55.807794, 37.638699)"
developer,2,32,3,77.7,19671309.0,Западное Дегунино,Северный ао,Речной вокзал,"(55.008738, 82.93827)"
developer,2,15,3,84.0,19618200.0,Молжаниновский,Ленинградское шоссе,Беломорская,"(55.865369, 37.475692)"
real_estate_agent,2,17,3,72.4,19600000.0,Крылатское,Рублевское шоссе,Крылатское,"(55.756842, 37.408139)"
realtor,12,12,3,65.5,19700000.0,Бескудниковский,Бескудниковский бульвар,Селигерская,"(55.866556, 37.547117)"
developer,2,14,3,70.4,19968960.0,Рязанский,Рязанский проспект,Окская,"(55.718623, 37.781272)"
developer,29,30,3,67.1,19900316.0,Рязанский,Рязанский проспект,Окская,"(55.718623, 37.781272)"
realtor,2,12,3,79.6,19990000.0,Строгино,Таллинская ,Строгино,"(55.803831, 37.402405)"
developer,19,29,3,58.9,20084900.0,Черемушки, Наметкина,Новые Черёмушки,"(55.670077, 37.554493)"
real_estate_agent,7,9,3,58.2,20000000.0,Преображенское,Большая Черкизовская ,Преображенская площадь,"(55.796322, 37.713582)"
homeowner,10,16,3,74.2,20100000.0,Чертаново Центральное,Кировоградская ,Пражская,"(55.610962, 37.602386)"
developer,9,13,3,58.6,20297868.0,Метрогородок,Тагильская ,Бульвар Рокоссовского,"(55.814916, 37.732227)"
real_estate_agent,9,9,3,55.3,20200000.0,Фили-Давыдково,Давыдковская ,Славянский бульвар,"(55.729542, 37.470973)"
realtor,4,15,3,72.6,20328000.0,Царицыно,Пролетарский проспект,Кантемировская,"(55.636107, 37.656218)"
real_estate_agent,2,5,3,77.0,20500000.0,Соколиная гора,Зверинецкая ,Измайлово,"(55.788611, 37.742778)"
developer,2,12,3,73.6,20472796.0,Рязанский,Рязанский проспект,Окская,"(55.718623, 37.781272)"
developer,3,32,3,79.6,20592440.0,Западное Дегунино,Северный ао,Речной вокзал,"(55.008738, 82.93827)"
developer,26,30,3,49.54,20569430.0,Можайский, Петра Алексеева,Рабочий посёлок,"(55.726918, 37.417877)"
unknown,4,14,3,70.86,20500000.0,Москворечье-Сабурово,переулок 2-й Котляковский,Варшавская,"(55.653406, 37.619711)"
developer,2,29,3,68.1,20770500.0,Черемушки, Наметкина,Новые Черёмушки,"(55.670077, 37.554493)"
developer,3,29,3,67.3,20728400.0,Черемушки, Наметкина,Новые Черёмушки,"(55.670077, 37.554493)"
developer,2,12,3,68.8,20698274.0,Гольяново,Монтажная ,Щёлковская,"(55.809962, 37.798261)"
real_estate_agent,11,17,3,74.1,20700000.0,Отрадное,Алтуфьевское шоссе,Отрадное,"(55.864273, 37.605066)"
developer,2,23,3,66.6,20945534.0,Гольяново,Монтажная ,Щёлковская,"(55.809962, 37.798261)"
developer,11,25,3,59.4,20902860.0,Метрогородок,Тагильская ,Бульвар Рокоссовского,"(55.814916, 37.732227)"
developer,2,25,3,60.8,20920064.0,Метрогородок,Тагильская ,Бульвар Рокоссовского,"(55.814916, 37.732227)"
developer,2,10,3,61.8,20951436.0,Метрогородок,Тагильская ,Бульвар Рокоссовского,"(55.814916, 37.732227)"
developer,2,23,3,65.5,20910711.0,Гольяново,Монтажная ,Щёлковская,"(55.809962, 37.798261)"
realtor,6,16,3,71.7,20990000.0,Гольяново,Щелковское шоссе,Щёлковская,"(55.809962, 37.798261)"
real_estate_agent,5,17,3,75.6,20950000.0,Нагорный,Болотниковская ,Варшавская,"(55.653406, 37.619711)"
developer,12,15,3,76.5,21209013.0,Люблино,Люблинская ,Перерва,"(55.661415, 37.716998)"
developer,27,32,3,79.4,21203055.0,Западное Дегунино,Северный ао,Речной вокзал,"(55.008738, 82.93827)"
developer,8,14,3,73.2,21096752.0,Рязанский,Рязанский проспект,Окская,"(55.718623, 37.781272)"
developer,25,30,3,75.2,21084851.0,Южное Бутово,к2.2,Бунинская аллея,"(55.537977, 37.515899)"
developer,29,30,3,75.7,21220629.0,Южное Бутово,к2.1,Бунинская аллея,"(55.537977, 37.515899)"
realtor,7,14,3,78.0,21000000.0,Марьино,Новомарьинская ,Марьино,"(55.649158, 37.743844)"
real_estate_agent,3,16,3,72.0,21150000.0,Теплый Стан,Ленинский проспект,Тропарёво,"(55.6459, 37.4725)"
real_estate_agent,12,22,3,56.8,21000000.0,Фили-Давыдково,Кременчугская ,Славянский бульвар,"(55.729542, 37.470973)"
real_estate_agent,21,24,3,54.6,21250000.0,Покровское-Стрешнево,бульвар Чкаловский,Спартак,"(55.8182, 37.4352)"
developer,14,25,3,59.6,21302232.0,Метрогородок,Тагильская ,Бульвар Рокоссовского,"(55.814916, 37.732227)"
developer,31,33,3,72.2,21616680.0,Метрогородок,к1/2,Измайловская,"(55.787713, 37.779896)"
developer,3,20,3,67.3,21583110.0,Преображенское,Потешная ,Преображенская площадь,"(55.796322, 37.713582)"
developer,2,12,3,72.9,21452064.0,Гольяново,Монтажная ,Щёлковская,"(55.809962, 37.798261)"
realtor,10,14,3,78.7,21500000.0,Бескудниковский,Дубнинская ,Селигерская,"(55.866556, 37.547117)"
realtor,4,5,3,86.3,21450000.0,Измайлово,Первомайская ,Измайловская,"(55.787713, 37.779896)"
homeowner,4,5,3,74.7,21500000.0,Богородское,Глебовская ,Бульвар Рокоссовского,"(55.814916, 37.732227)"
developer,2,29,3,71.6,21873800.0,Черемушки, Наметкина,Новые Черёмушки,"(55.670077, 37.554493)"
real_estate_agent,4,17,3,88.0,22500000.0,Гольяново,Амурская ,Черкизовская,"(55.802787, 37.744863)"
developer,2,15,4,84.9,24027125.0,Гольяново,Монтажная ,Щёлковская,"(55.809962, 37.798261)"
real_estate_agent,5,24,3,82.0,21800000.0,Метрогородок,Тагильская ,Бульвар Рокоссовского,"(55.814916, 37.732227)"
real_estate_agent,12,24,3,84.4,22998548.0,Метрогородок,Тагильская ,Черкизовская,"(55.802787, 37.744863)"
real_estate_agent,13,33,3,72.4,20490000.0,Метрогородок,Открытое шоссе,Бульвар Рокоссовского,"(55.814916, 37.732227)"
realtor,7,45,3,77.3,20791000.0,Бескудниковский,Дмитровское шоссе,Селигерская,"(55.866556, 37.547117)"
representative_developer,2,17,3,84.8,26966400.0,Богородское,Краснобогатырская ,Преображенская площадь,"(55.796322, 37.713582)"
real_estate_agent,10,10,4,102.6,39000000.0,Даниловский,проспект Лихачева,Технопарк,"(55.695, 37.664167)"
real_estate_agent,9,10,4,100.4,31000000.0,Москворечье-Сабурово,переулок 1-й Котляковский,Варшавская,"(55.653406, 37.619711)"
